288	149	1.272
289	206	2.162
290	163	1.634
291	181	1.163
292	66	0.635
293	274	1.926
294	261	0.895
295	229	2.214
296	122	2.053
297	158	1.645
298	277	1.327
299	52	0.585
300	107	1.043
301	148	1.344
302	116	0.602
303	271	1.831
304	77	1.341
305	236	0.703
306	80	1.203
307	286	1.532
308	227	1.703
309	78	1.991
310	257	0.734
311	193	2.28
312	228	2.097
313	104	2.218
314	258	1.022
315	249	0.609
316	214	0.641
317	256	1.78
318	83	2.073
319	234	0.861
320	198	0.405
321	104	0.834
322	160	1.115
323	269	0.529
324	138	2.324
325	146	0.866
326	58	1.442
327	151	0.577
328	205	1.827
329	181	1.734
330	166	1.004
331	101	1.948
332	119	1.721
333	221	1.512
334	91	1.31
335	72	0.843
336	215	0.629
337	79	2.226
338	284	1.586
339	107	1.906
340	258	2.21
341	290	1.902
342	258	1.395
343	74	0.388
344	286	1.25
345	185	0.539
346	169	0.74
347	54	1.141
348	267	0.777
349	120	1.596
350	83	1.333
351	180	1.617
352	214	0.454
353	203	1.259
354	268	2.324
355	91	1.523
356	239	0.51
357	257	2.066
358	282	2.133
359	161	1.929
360	75	1.188
361	288	1.692
362	291	0.802
363	129	1.3
364	188	2.022
365	123	2.369
366	262	2.16
367	248	1.018
368	164	1.65
369	176	1.269
370	105	0.408
371	91	1.281
372	213	2.215
373	112	1.504
374	257	1.634
375	200	1.836
376	118	0.385
377	99	1.11
378	69	0.973
379	154	0.887
380	155	2.275
381	251	0.428
382	283	0.693
383	240	0.565
384	79	0.832
385	158	1.959
386	104	1.193
387	286	0.725
388	93	2.363
389	106	0.55
390	76	1.959
391	202	1.057
392	250	0.724
393	86	0.678
394	91	1.857
395	127	2.196
396	263	1.738
397	91	1.842
398	94	2.082
399	113	1.954
400	113	0.766
401	216	0.692
402	148	0.522
403	226	0.627
404	166	0.286
405	51	0.354
406	80	0.304
407	138	0.728
408	116	0.668
409	256	0.166
410	111	1.006
411	197	0.38
412	272	0.855
413	271	0.297
414	145	0.723
415	90	0.493
416	181	0.371
417	122	0.812
418	160	0.215
419	58	0.455
420	61	0.351
421	138	0.209
422	86	1.096
423	247	0.484
424	98	0.72
425	226	0.166
426	277	1.07
427	100	0.935
428	228	0.818
429	91	0.148
430	141	0.803
431	96	0.882
432	223	0.617
433	199	1.054
434	126	1.034
435	102	0.175
436	176	0.818
437	92	0.625
438	92	0.957
439	240	0.154
440	83	0.905
441	172	0.895
442	110	0.202
443	98	0.892
444	159	0.72
445	103	0.764
446	263	0.842
447	276	0.93
448	189	0.581
449	269	0.326
450	106	0.504
451	136	1.029
452	268	1.088
453	252	0.497
454	174	0.743
455	150	0.76
456	125	0.491
457	202	0.387
458	165	1.135
459	96	0.839
460	144	0.506
461	126	0.279
462	151	0.361
463	150	0.881
464	109	0.957
465	211	0.944
466	291	0.197
467	263	0.393
468	94	0.647
469	182	0.849
470	138	0.432
471	81	0.647
472	58	0.23
473	139	0.608
474	237	0.615
475	180	0.709
476	223	0.202
477	85	0.439
478	166	0.154
479	201	0.768
480	277	0.928
481	249	0.572
482	129	0.872
483	143	0.784
484	161	0.452
485	114	0.516
486	125	0.331
487	245	0.564
488	243	0.35
489	293	0.884
490	85	1.05
491	52	0.687
492	88	1.009
493	101	0.662
494	218	0.298
495	73	0.732
496	231	0.76
497	135	0.603
498	170	0.548
499	135	1.105
500	184	1.124
501	124	0.984
502	117	0.35
503	209	0.522
504	102	1.074
505	97	1.098
506	138	0.253
507	276	0.385
508	84	0.755
509	272	0.944
510	129	0.646
511	117	0.16
512	235	1.011
513	237	1.131
514	222	0.29
515	211	0.14
516	194	0.277
517	264	0.445
518	278	0.758
519	58	1.059
520	127	0.181
521	257	0.515
522	219	0.33
523	204	0.837
524	186	0.843
525	260	0.343
526	82	0.718
527	254	1.134
528	271	0.729
529	138	0.991
530	187	1.104
531	291	0.615
532	268	1.042
533	56	1.121
534	115	0.278
535	269	1.027
536	193	0.907
537	88	0.843
538	84	0.597
539	261	0.505
540	65	1.136
541	57	0.985
542	207	1.101
543	256	0.503
544	125	0.393
545	51	0.448
546	115	1.119
547	112	0.718
548	198	0.658
549	107	0.932
550	96	0.719
551	227	0.176
552	283	0.57
553	148	0.627
554	211	0.533
555	189	0.561
556	204	0.628
557	112	0.62
558	141	0.884
559	178	0.511
560	270	0.508
561	166	0.89
562	104	0.221
563	216	1.067
564	194	1.077
565	254	0.608
566	104	0.312
567	268	1.003
568	234	0.275
569	105	0.462
570	52	0.525
571	51	0.773
572	172	0.14
573	84	0.94
574	84	0.392
575	115	0.288
576	256	0.433
577	104	0.551
578	252	0.879
579	57	0.276
580	172	1.043
581	105	1.091
582	110	0.387
583	232	0.896
584	285	0.874
585	55	0.377
586	113	0.516
587	267	0.546
588	190	0.847
589	264	0.764
590	108	0.604
591	56	0.852
592	171	0.719
593	266	1.112
594	95	0.927
595	158	0.162
596	191	0.887
597	229	0.629
598	177	0.867
599	74	0.822
600	279	0.603
601	217	0.226
602	270	0.765
603	122	0.772
604	176	0.177
605	265	0.932
606	279	1.016
607	282	0.614
608	244	0.416
609	136	0.488
610	187	0.418
611	290	0.687
612	62	0.308
613	223	0.888
614	186	0.396
615	94	1.052
616	101	0.358
617	168	0.621
618	133	0.553
619	59	0.477
620	103	0.378
621	87	0.726
622	106	1.136
623	275	0.742
624	149	0.511
625	205	1.069
626	192	0.15
627	244	0.349
628	135	0.951
629	115	0.898
630	85	0.967
631	210	1.104
632	195	0.546
633	273	0.188
634	168	0.743
635	217	0.96
636	207	0.419
637	82	0.998
638	62	1.135
639	77	0.286
640	260	0.304
641	166	0.25
642	125	1.001
643	84	0.81
644	191	0.537
645	107	0.233
646	156	1.122
647	54	0.753
648	135	0.823
649	62	1.07
650	200	0.566
651	126	0.332
652	199	0.159
653	89	0.547
654	227	0.519
655	190	0.51
656	180	0.455
657	286	0.364
658	246	0.786
659	63	0.147
660	261	0.702
661	93	0.73
662	150	0.65
663	272	0.699
664	279	0.645
665	125	0.675
666	269	0.845
667	175	0.161
668	281	0.826
669	62	0.408
670	124	0.197
671	89	0.919
672	274	0.158
673	202	0.499
674	225	0.303
675	84	1.035
676	250	0.587
677	119	0.975
678	76	0.638
679	92	1.073
680	167	0.915
681	245	0.341
682	75	0.138
683	239	0.897
684	181	0.546
685	195	0.757
686	113	1.126
687	284	0.238
688	183	0.258
689	209	0.483
690	166	0.965
691	83	0.493
692	288	0.193
693	132	0.83
694	159	0.493
695	167	0.592
696	277	0.39
697	207	0.782
698	105	0.525
699	183	0.497
700	189	0.472
701	133	0.204
702	259	0.978
703	184	0.593
704	91	0.897
705	191	0.32
706	276	0.239
707	58	0.489
708	128	1.043
709	192	1.131
710	244	0.149
711	292	0.89
712	176	1.025
713	282	0.742
714	139	0.262
715	286	0.829
716	177	1.067
717	274	0.713
718	62	0.317
719	138	0.285
720	202	1.075
721	112	0.495
722	162	1.08
723	139	0.666
724	112	0.188
725	73	1.034
726	187	0.412
727	62	0.34
728	163	0.18
729	147	0.698
730	291	1.074
731	130	0.382
732	56	1.04
733	196	0.851
734	191	1.003
735	56	0.243
736	270	0.561
737	57	0.255
738	265	0.665
739	80	0.601
740	267	0.422
741	129	1.063
742	276	0.787
743	68	0.319
744	174	0.307
745	198	1.052
746	283	0.261
747	83	0.33
748	90	0.544
749	186	0.377
750	177	0.524
751	285	1.109
752	222	0.199
753	133	0.368
754	242	0.466
755	142	1.004
756	68	0.249
757	268	0.75
758	92	0.795
759	243	0.947
760	219	0.907
761	292	0.775
762	93	0.29
763	82	0.378
764	126	0.435
765	187	0.281
766	209	0.982
767	149	0.78
768	102	0.674
769	203	0.197
770	115	0.668
771	155	0.789
772	151	0.866
773	266	0.423
774	244	0.596
775	150	0.591
776	157	0.86
777	180	0.219
778	258	0.28
779	206	0.994
780	97	0.764
781	163	0.528
782	277	1.102
783	289	0.99
784	106	0.521
785	218	0.861
786	216	0.655
787	169	0.562
788	204	0.35
789	163	0.816
790	117	0.327
791	267	0.324
792	287	1.037
793	106	0.388
794	109	0.396
795	252	0.18
796	257	0.143
797	205	0.644
798	238	0.978
799	64	0.913
800	216	0.309
801	211	0.509
802	276	0.265
803	205	0.365
804	209	0.445
805	206	0.805
806	270	0.943
807	226	0.497
808	62	0.713
809	241	0.57
810	205	1.024
811	143	0.433
812	195	0.245
813	235	0.298
814	235	0.359
815	198	0.417
816	231	0.713
817	122	0.506
818	293	0.289
819	187	0.216
820	88	0.301
821	138	0.747
822	152	1.129
823	260	0.207
824	79	0.335
825	130	1.052
826	257	0.517
827	134	0.511
828	189	0.249
829	67	0.332
830	88	0.301
831	119	0.985
832	105	1.131
833	93	0.279
834	127	0.591
835	293	0.88
836	184	0.9
837	111	0.791
838	115	0.485
839	55	0.227
840	278	0.26
841	136	1.084
842	85	0.582
843	281	0.529
844	230	1.1
845	245	0.978
846	129	0.281
847	268	0.818
848	276	0.376
849	228	0.773
850	262	0.948
851	279	0.675
852	249	0.253
853	224	0.958
854	98	0.911
855	204	0.346
856	93	1.088
857	168	0.206
858	284	0.53
859	78	0.968
860	73	0.311
861	256	0.186
862	163	0.995
863	284	1.121
864	58	0.717
865	221	0.556
866	178	0.587
867	260	0.399
868	123	0.596
869	89	0.97
870	138	0.229
871	118	0.452
872	291	0.145
873	83	0.498
874	60	1.013
875	109	0.798
876	218	0.632
877	63	0.606
878	136	0.796
879	155	0.973
880	292	0.635
881	122	0.47
882	55	0.709
883	73	0.399
884	181	0.307
885	57	0.966
886	165	0.596
887	199	1.08
888	246	0.477
889	219	0.995
890	290	0.742
891	272	0.562
892	246	0.792
893	159	0.848
894	268	0.887
895	168	0.377
896	222	0.915
897	195	0.246
898	109	0.147
899	202	0.878
900	73	1.037
901	168	0.399
902	176	0.656
903	266	0.922
904	109	0.992
905	218	0.863
906	138	0.514
907	237	0.207
908	150	0.809
909	158	1.116
910	227	0.625
911	79	0.389
912	115	0.6
913	259	0.22
914	163	0.862
915	118	0.592
916	183	0.401
917	165	0.817
918	263	0.735
919	236	0.759
920	171	0.239
921	274	0.185
922	231	1.011
923	221	0.599
924	137	0.349
925	139	0.654
926	198	0.618
927	95	0.802
928	140	0.367
929	164	0.233
930	85	0.84
931	201	0.744
932	205	1.066
933	131	0.66
934	288	0.693
935	195	1.036
936	242	0.317
937	164	1.017
938	281	0.672
939	187	0.484
940	235	0.573
941	81	0.378
942	193	0.794
943	90	0.696
944	70	0.937
945	252	0.837
946	86	0.236
947	238	0.234
948	188	0.312
949	164	0.736
950	232	0.8
951	266	0.782
952	271	0.322
953	100	0.455
954	250	0.362
955	139	0.534
956	230	0.926
957	66	1.109
958	218	0.539
959	286	0.552
960	254	0.715
961	207	0.734
962	208	0.796
963	200	0.447
964	144	0.456
965	197	1.06
966	146	0.545
967	246	1.096
968	208	0.262
969	239	0.504
970	173	0.567
971	223	0.961
972	212	0.491
973	93	0.244
974	215	0.243
975	145	0.577
976	61	0.518
977	206	1.062
978	191	0.841
979	71	0.336
980	191	1.099
981	229	0.878
982	211	0.143
983	87	0.438
984	119	0.251
985	285	0.764
986	54	1.134
987	249	0.408
988	238	0.699
989	114	0.779
990	140	1.099
991	118	0.915
992	190	0.795
993	218	0.746
994	74	0.145
995	150	0.647
996	272	0.407
997	220	0.975
998	113	0.972
999	139	0.498
1000	206	0.652
1001	245	0.988
1002	99	0.848
1003	252	0.143
1004	110	0.952
1005	244	0.808
1006	263	1.13
1007	64	0.966
1008	137	0.992
1009	103	0.325
1010	216	1.017
1011	125	0.936
1012	168	0.55
1013	182	0.967
1014	247	0.423
1015	166	0.779
1016	95	0.941
1017	52	0.244
1018	191	0.614
1019	200	0.696
1020	179	0.815
1021	196	0.371
1022	125	0.276
1023	114	1.052
1024	153	0.49
1025	73	0.853
1026	162	0.501
1027	170	0.284
1028	168	0.395
1029	213	0.852
1030	184	1.052
1031	96	1.016
1032	63	0.787
1033	238	0.794
1034	277	1.026
1035	62	1.111
1036	248	0.482
1037	190	0.87
1038	256	0.803
1039	214	0.378
1040	196	0.254
1041	141	0.689
1042	193	0.423
1043	185	0.788
1044	101	1.102
1045	193	0.911
1046	205	0.884
1047	187	0.526
1048	59	0.547
1049	216	1.102
1050	143	0.324
1051	279	1.081
1052	177	0.971
1053	284	0.31
1054	120	0.957
1055	107	0.471
1056	153	1.085
1057	52	0.243
1058	152	0.877
1059	99	0.967
1060	143	0.521
1061	75	0.503
1062	278	0.376
1063	249	0.651
1064	112	0.387
1065	115	0.344
1066	243	0.235
1067	253	0.793
1068	128	0.525
1069	196	0.429
1070	57	0.139
1071	278	0.288
1072	254	0.17
1073	76	0.497
1074	144	0.261
1075	167	0.644
1076	97	0.462
1077	148	0.606
1078	293	0.485
1079	224	0.822
1080	261	0.24
1081	266	1.024
1082	67	0.236
1083	231	0.45
1084	137	0.969
1085	195	1.092
1086	234	0.511
1087	235	0.885
1088	177	0.809
1089	280	0.48
1090	271	0.471
1091	164	0.432
1092	292	1.067
1093	177	0.518
1094	287	0.415
1095	251	0.704
1096	94	0.624
1097	178	0.198
1098	98	0.462
1099	65	0.191
1100	139	0.926
1101	103	0.441
1102	116	0.636
1103	203	0.654
1104	80	0.739
1105	137	0.249
1106	248	0.406
1107	66	0.754
1108	102	0.377
1109	215	0.728
1110	99	0.363
1111	189	0.196
1112	125	0.65
1113	96	0.308
1114	77	0.595
1115	138	1.014
1116	61	0.652
1117	198	0.359
1118	129	0.859
1119	81	1.007
1120	92	0.875
1121	118	0.322
1122	70	0.612
1123	55	0.438
1124	184	0.226
1125	247	0.159
1126	131	1.099
1127	99	0.765
1128	207	0.237
1129	277	0.78
1130	61	0.617
1131	270	1.098
1132	261	0.914
1133	219	0.773
1134	61	0.529
1135	231	0.489
1136	153	0.424
1137	268	0.891
1138	243	0.872
1139	209	0.417
1140	143	0.485
1141	236	0.901
1142	145	0.853
1143	174	0.965
1144	190	0.728
1145	80	0.212
1146	205	0.814
1147	103	0.656
1148	83	0.366
1149	261	1.109
1150	211	0.227
1151	173	0.804
1152	79	0.162
1153	70	0.41
1154	281	0.339
1155	212	0.201
1156	191	0.961
1157	136	1.136
1158	179	0.932
1159	228	0.458
1160	153	0.647
1161	71	0.478
1162	242	0.949
1163	137	1.134
1164	258	0.465
1165	138	0.656
1166	115	0.259
1167	145	1.085
1168	201	0.382
1169	97	0.192
1170	265	0.495
1171	238	0.982
1172	161	0.94
1173	209	0.76
1174	134	0.417
1175	165	0.432
1176	249	0.903
1177	150	0.201
1178	217	0.767
1179	149	0.272
1180	84	0.786
1181	245	0.565
1182	106	0.593
1183	259	1.074
1184	271	0.918
1185	250	0.214
1186	253	0.577
1187	293	0.249
1188	263	1.075
1189	250	0.547
1190	139	0.458
1191	234	0.826
1192	235	0.839
1193	203	0.821
1194	219	0.374
1195	242	0.691
1196	150	0.26
1197	182	0.615
1198	96	0.526
1199	209	0.638
1200	235	0.632
1201	80	0.7
1202	52	0.286
1203	76	0.389
1204	69	0.351
1205	222	0.395
1206	62	0.205
1207	141	1.023
1208	227	0.261
1209	75	1.067
1210	262	0.453
1211	122	1.099
1212	247	0.262
1213	247	0.839
1214	172	0.26
1215	284	1.05
1216	187	1
1217	283	0.377
1218	284	1.445
1219	260	0.794
1220	272	1.887
1221	77	0.604
1222	193	0.278
1223	223	0.931
1224	261	0.411
1225	97	0.555
1226	58	0.715
1227	110	0.555
1228	280	0.97
1229	205	0.286
1230	215	0.718
1231	179	0.358
1232	87	0.871
1233	171	0.609
1234	257	0.649
1235	66	0.905
1236	87	0.66
1237	143	1.361
1238	287	0.66
1239	189	0.869
1240	238	1.034
1241	218	0.703
1242	190	1.678
1243	278	0.608
1244	145	0.37
1245	187	0.196
1246	74	0.753
1247	246	0.321
1248	177	0.808
1249	206	0.693
1250	89	0.428
